Timestamp,Data Operator Initials,Q1,Q2,Q3,Q4,Q5(a),Q5(b),Q5(c),Q6,Q7,Q8,Q9,Q10(a),Q10(b),Q10(c),Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27
9/15/2024 14:19:21,YA,1,2,8,1,0,0,0,2,2,2,"1,2,3,4,5",9,5,9,3,6,4,6,2,2,9,3,1,4,9,4,2,1,Riccarton,5,Thank you for sharing love and faith.
9/15/2024 14:19:05,gp,2,0,8,2,6,3,7,2,2,2,"1,2,3,4,5",7,5,4,4,1,4,6,2,2,3,4,1,4,1,4,0,1,hei hei,2,
9/15/2024 14:18:29,KL,1,4,7,2,1,1,1,1,2,2,"1,2,3,4",9,9,9,1,6,0,6,2,1,7,3,2,4,10 brazilian,4,3,5,sydenham,5,0
9/15/2024 14:17:32,gp,3,0,"4,5,6",5,9,9,9,1,1,1,"1,2,3,4",7,6,2,1,5,3,4,2,1,7,5,2,4,1,4,4,3,hornby,2,
9/15/2024 14:17:27,YA,1,4,8,5,9,9,9,2,1,1,"1,2,3,4,5",9,9,9,1,1,4,"1,2,4",1,0,9,3,1,4,1,4,4,1,Bishopdale,5,
9/15/2024 14:17:25,GO,1,0,0,2,0,0,1,1,2,2,0,0,0,1,2,3,4,6,2,2,1,4,0,2,9,2,6,1,Linwood,5,
9/15/2024 14:16:43,KL,2,0,"2,4,5,6",5,9,9,9,1,1,2,"1,2,3,4,5,6",9,9,9,1,2,1,5 instagram,2,2,7,3,2,4,1,4,5,1,burnside,5,0
9/15/2024 14:16:19,GO,2,0,8,2,3,3,3,1,1,2,7,8,8,8,2,5,1,4,2,1,9,3,1,4,8,2,3,1,YAldhurst,5,
9/15/2024 14:16:17,gp,1,4,adoration st gregory,4,1,1,1,2,1,2,"1,2,3,4,5",9,9,6,1,3,1,1,2,2,9,5,1,6,african,4,5,1,hornby,2,thank you
9/15/2024 14:15:49,YA,3,0,"4,5",3,9,9,9,2,1,1,"1,2,3,4,5",9,8,9,1,5,4,3,2,2,8,5,2,4,1,0,6,1,Ilam/ Fendalton,5,
9/15/2024 14:15:19,GO,2,4,8,4,0,0,6,1,2,2,7,8,0,0,2,1,4,4,1,2,9,4,2,6,9,0,2,1,Hornby,5,
9/15/2024 14:15:03,KL,2,0,8,4,9,6,9,1,1,2,"1,4,6",9,9,9,1,6,3,3,1,1,9,4,2,6,9,4,1,1,riccarton,5,0
9/15/2024 14:14:54,gp,2,0,8,1,2,2,2,2,2,2,"1,2,3,4,5",8,8,7,1,5,4,4,1,2,1,5,2,6,10,4,4,1,hornby,2,
9/15/2024 14:14:11,GO,0,0,6,2,9,5,9,2,2,1,"1,2,3,4,6",8,4,9,1,5,1,3,1,1,9,2,2,6,3,0,0,3,Riccarton,5,Come to church every Sunday.
9/15/2024 14:14:03,YA,1,5,8,4,5,6,8,2,2,2,"1,2,3,4",9,9,9,1,5,4,"1,4",2,1,9,2,2,2,10 East Timor,4,6,6,Ilam,5,
9/15/2024 14:13:40,gp,3,0,2,"4,5",7,7,5,2,2,2,"1,2,3,4,5",7,8,8,2,4,1,6,1,2,8,6,2,5,1,4,2,3,yaldhurst,2,
9/15/2024 14:13:35,KL,2,4,8,5,1,1,1,1,2,2,"1,3,5",7,6,6,2,2,4,4,2,2,8,4,2,4,9,4,1,2,somerfield,3,0
9/15/2024 14:12:14,GO,2,0,8,2,0,7,0,2,2,2,"1,2,3,4,5",9,4,8,2,3,1,2,2,2,6,3,2,3,10 Africa,4,1,2,Riccarton,5,"I wish there was activities for younger kids to learn more about their faith, and get to know other kids in the parish (Holy Child)"
9/15/2024 14:12:01,KL,1,5,1,2,1,4,8,2,2,2,"1,2,3,4,5",9,9,9,1,5,4,4,2,2,9,3,1,6,9,4,6,6,avonhead,5,great
9/15/2024 14:11:47,gp,1,1,1,1,0,0,9,1,2,2,"1,2,3,4,5",9,9,9,4,2,4,"1,4",1,1,9,2,2,4,9,4,1,3,canturbury,2,
9/15/2024 14:10:51,YA,1,0,0,3,0,0,0,2,2,2,7,0,0,0,1,2,0,6,2,2,9,4,1,0,9,2,0,1,Linwood,5,
9/15/2024 14:10:40,gp,2,0,"2,3,4,5",6,9,9,9,1,1,1,"1,2,3,4,5",9,9,9,1,6,3,"1,3",1,1,9,4,0,4,9,4,5,1,yaldhurst,2,blessed to be in this parish the parish has been welcoming and has done a lot but all initiaves especially on him in the faith thank you
9/15/2024 14:10:37,KL,1,5,1,2,1,4,8,1,2,2,"1,2,3,4,5",9,9,9,1,5,4,4,2,1,9,3,2,6,9,4,1,1,chch,5,0
9/15/2024 14:10:02,GO,2,0,8,1,9,5,5,2,2,2,"1,2,3,4",8,8,8,2,5,4,6,2,2,8,2,2,2,5,4,2,1,Hornby,5,
9/15/2024 14:09:11,KL,0,5,8,3,9,9,9,2,2,2,"1,3,5",9,9,9,1,2,4,0,2,2,9,4,1,1,9,2,0,1,St Albans,5,0
9/15/2024 14:08:54,GO,1,5,7 CFC,1,5,0,7,1,2,2,"1,2,3,5",8,4,8,1,0,1,4,1,2,9,3,1,2,9,2,2,1,Linwood,5,
9/15/2024 14:08:46,YA,2,0,5,5,5,9,5,2,2,2,"1,2,4,5",9,9,9,1,6,2,4,1,1,9,5,1,6,1,4,3,1,Shirley,5,We are blessed with a great cultural/ ethnic diversity in our parish. How can we build meaningful community to reflect this and have this reflected more in parish ministry?
9/15/2024 14:07:58,gp,1,3,4,5,0,1,0,1,1,1,2,0,0,1,2,3,1,2,2,1,3,4,1,6,9,3,3,1,edgeware,2,
9/15/2024 14:07:42,KL,1,5,8,1,1,1,1,2,2,2,"1,2,3",3,3,3,1,1,4,6,2,2,1,1,2,4,10 Zimbabwean,1,6,2,halswell,5,0
9/15/2024 14:07:37,GO,1,3,0,0,0,0,0,0,0,0,"1,2,3,4,5",9,9,9,2,5,3,4,1,2,9,4,2,4,9,4,1,3,Burnside,5,"Friendly and quiet, had a solemn mass especially weekdays"
9/15/2024 14:06:52,GP,3,0,5,1,6,5,5,2,1,2,"1,2,3,4",6,6,7,1,3,2,"4,WEBSITE",2,2,6,1,2,6,9,1,3,2,WIGRAM,2,YAY :)
9/15/2024 14:06:06,KL,2,4,8,0,0,0,0,0,0,0,0,0,0,9,2,2,0,4,0,0,9,5,1,0,9,2,0,1,riccarton,5,0
9/15/2024 14:06:05,GO,2,0,7 charismatic prayer group,1,0,0,4,2,1,1,"1,2,3,4,5",9,9,9,1,5,4,5 daily bible reading,1,2,9,6,2,6,African,4,6,4,Riccarton,4,
9/15/2024 14:05:39,GP,1,5,8,1,6,3,4,1,2,2,"1,2,3,4,5",8,8,9,1,0,0,6,1,2,9,4,2,8,9,4,2,1,EDGEWARE,2,
9/15/2024 14:04:34,KL,1,5,0,1,0,0,1,2,2,2,7,1,0,0,3,5,4,6,1,2,1,4,2,4,8,0,0,0,0,0,0
9/15/2024 14:04:06,YA,2,0,4 Communion to sick and homebound,5,2,4,2,2,2,2,"1,2,3,4,5,6",7,9,9,1,1,1,4 Fr Mike S and Bishop Barron,1,1,8,5,2,6,1,2,3,3,Shirley,5,
9/15/2024 14:04:00,GO,1,5,8,4,1,1,1,2,2,2,"1,2,3,4",9,9,9,1,6,1,1,1,1,9,4,2,1,1,4,4,1,Ilam,5,
9/15/2024 14:03:35,gp,3,0,5,1,6,6,6,1,2,2,"1,2,3,4",7,7,7,1,3,0,1,2,1,7,1,2,6,9,2,3,2,wigram,2,
9/15/2024 14:03:14,KL,2,6,8,2,9,0,0,1,2,2,7,9,0,0,1,2,2,4,1,1,9,6,2,5,9,4,2,1,riccarton,5,all good
9/15/2024 14:03:08,GO,1,5,8,2,1,1,2,1,2,2,"1,2,3,4,5",9,8,8,1,1,4,6,2,1,9,4,1,2,9,4,1,2,Riccarton,5,"The church should be inclusive welcoming and child friendly. Lay people, I guess, should be hospitable."
9/15/2024 14:02:30,gp,4,0,8,0,1,1,1,2,2,1,"1,2,3,4,5,6",9,9,9,1,5,4,6,2,2,7,7,2,1,new zealander,4,1,4,avonhead,2,
9/15/2024 14:01:53,KL,6,0,8,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,10 mexican american,2,1,2,ilam,5,0
9/15/2024 14:01:14,YA,2,0,"5,7 CathSoc",1,4,6,4,2,2,2,"1,2,3,4",6,6,5,1,1,4,6,1,2,6,1,1,6,1,2,3,2,Shirley,4,
9/15/2024 14:01:09,gp,2,0,"2,4,5,passionist family groups",0,9,9,9,1,2,1,"1,2,3,4,5",8,7,6,1,5,2,0,1,1,8,7,2,5,1,0,2,3,0,2,
9/15/2024 14:00:16,GO,1,1,3,4,9,5,5,2,1,2,"2,3,4",4,5,5,3,2,4,6,1,1,5,6,1,6,1,3,5,1,West Christchurch,,5
9/15/2024 14:00:06,KL,1,5,8,2,3,7,9,2,2,2,"1,3",9,5,9,1,5,4,2,2,1,9,1,1,6,9,2,6,1,avonhead,5,0
9/15/2024 13:59:52,gp,2,6,"4,5,6",0,6,9,9,1,2,1,"1,2,3,4,5",6,3,3,1,3,"2,3",6,1,1,5,6,1,5,1,4,2,"3,4",holy family,2,
9/15/2024 13:58:37,GO,2,0,"1,3,4,5",5,9,5,5,2,1,1,"1,2,3,4,5",9,9,9,1,6,2,3,1,2,9,5,2,6,1,3,5,2,West Melton,5,
9/15/2024 13:58:35,gp,2,0,8,1,9,0,0,1,2,1,"1,2,3,4,5,6",9,9,9,1,2,3,"1,2,3,4,couples for christ",1,1,9,4,1,6,9,3,4,1,wigram,2,for the parish to have it's own adoration chapel
9/15/2024 13:58:28,KL,2,0,5,5,8,9,7,2,2,2,"1,2,3,4,5",9,9,9,1,1,4,6,1,2,9,3,1,4,10 French,4,3,1,rolleston,5,0
9/15/2024 13:58:24,YA,4,0,7 Youth Group,1,9,9,9,1,1,1,"1,2,3,4",9,9,9,1,4,4,1,2,2,9,2,1,4,3,4,6,2,Riccarton,5,
9/15/2024 13:57:30,GO,4,0,"1,4,5",6,9,9,8,1,1,1,"1,2,3,4,5,6",8,8,8,1,6,3,"2,4,5 Universalis Hallow",1,1,9,7,1,3,1,4,2,4,Parklands,5,
9/15/2024 13:57:01,KL,3,0,"1,2,5",5,9,9,9,2,2,2,"1,2,3,4,5",,9,9,1,4,4,6,1,2,9,3,2,4,7,4,4,5,rolleston,5,0
9/15/2024 13:57:01,gp,2,0,8,1,5,2,5,2,2,2,"1,3,4,6",6,6,5,1,4,3,"1,4",2,2,9,1,1,6,9,4,6,6,wigram,5,
9/15/2024 13:56:56,YA,3,0,"5,7 Youth Group",1,8,9,9,1,1,1,"1,2,3,4",9,9,9,2,5,1,1,1,1,9,1,1,4,3,2,1,2,Riccarton,5,
9/15/2024 13:55:45,GO,3,0,"1,3,5",6,9,9,9,1,1,2,"1,2,3,4,5",9,7,9,1,6,2,"1,2,4,5 Word on Fire Institute lectures",1,2,9,7,2,3,1,4,2,6,Parklands,5,
9/15/2024 13:55:24,YA,3,0,5,3,4,6,4,2,2,2,"1,2,3,4",9,9,9,1,5,1,6,1,2,9,6,2,5,1,4,3,1,Halswell,5,
9/15/2024 13:55:09,KL,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,5,9,2,6,7,0,5,0
9/15/2024 13:54:59,gp,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9/15/2024 13:54:07,GO,3,0,8,1,8,8,4,2,1,2,"1,2,3",8,6,4,1,3,4,"1,4",2,1,9,3,1,6,1,1,1,6,Parklands,5,
9/15/2024 13:54:04,gp,2,0,8,1,5,2,5,2,2,2,"1,2,3,4,5,6",6,6,5,1,4,3,4,2,2,9,5,2,6,9,4,4,1,wigram,6,
9/15/2024 13:53:45,YA,5,0,"1,3,4,5,6",4,9,7,7,2,2,2,"1,2,3,4,5",9,9,9,1,5,2,"2,4",1,1,9,5,2,6,1,4,5,3,Riccarton,5,
9/15/2024 13:53:07,gp,2,0,5,2,6,6,6,1,2,2,"1,2,3,4,6",9,9,9,1,5,3,4,1,1,9,2,2,6,9,4,5,"2,3",wigram,2,
9/15/2024 13:52:57,KL,1,1,5,2,7,0,0,2,2,2,"1,2,3,4,5,6",7,7,7,2,6,4,6,2,1,7,3,2,6,9,3,6,6,0,5,0
9/15/2024 13:52:42,GO,1,5,1,1,1,2,6,2,1,2,"1,2,3",8,8,8,1,1,2,6,1,2,7,1,2,6,10 Vietnam,2,0,2,,5,
9/15/2024 13:52:09,gp,2,0,"1,4,5,6",2,9,9,9,1,1,1,"1,2,3,4,5",9,9,9,1,3,2,"1,2,3,4,5",1,1,9,4,1,4,9,4,6,1,yaldhurst,2,
9/15/2024 13:51:49,YA,0,5,8,1,0,0,7,2,2,2,1,8,8,8,2,1,4,0,2,2,9,3,2,5,9,3,6,1,Linwood,5,I want to be part of any activities here in church/ like leaning in church/ serves in church and other activities.
9/15/2024 13:51:38,GO,1,5,1,1,7,1,5,2,2,2,1,6,5,9,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,5,
9/15/2024 13:51:28,KL,3,2,8,6,7,0,0,1,1,1,7,9,0,0,1,2,4,6,2,2,9,6,1,0,0,0,0,0,0,0,0
9/15/2024 13:50:44,GO,1,5,3,4,9,0,0,1,2,2,"2,4",9,9,9,1,5,1,4,2,0,9,3,2,2,8,4,6,2,Avonhead,5,
9/15/2024 13:50:39,gp,3,0,"2,5,vinnies",1,8,8,8,2,2,2,"1,2,3,4,5",7,8,9,2,2,3,6,1,2,7,7,2,0,1,1,0,4,TEMPLETON,2,
9/15/2024 13:50:06,KL,2,0,2,4,5,5,5,1,2,2,"1,2,3,4,5",8,8,8,1,3,4,4,1,1,8,3,2,6,9,2,6,3,riccarton,5,this parish should have more activities that will strengthen the catholic faith in terms of personal relationship with God
9/15/2024 13:49:43,GO,4,0,"3,4,5,7 Legion of Mary",5,0,0,9,1,1,1,"1,2,3,4,5",9,9,9,1,6,3,"3,4,5 TV content online - overseas",1,1,9,4,2,3,3,4,4,1,Riccarton,5,Bible study in different community language
9/15/2024 13:49:23,gp,5,0,"4,collections",3,8,8,9,2,2,2,"1,2,4,5",8,9,8,1,0,4,formed readings ,1,1,8,7,1,5,1,1,1,6,wigram,2,
9/15/2024 13:49:16,YA,3,0,8,1,9,4,1,1,2,2,"1,2,3,4,5",9,9,9,2,4,4,"1,4",2,1,9,4,2,4,10 Hispanic,4,3,3,Shirley,5,
9/15/2024 13:48:03,KL,1,5,8,4,5,2,9,2,2,2,1,9,9,9,2,2,4,1,2,2,9,3,1,3,9,2,3,1,linwood,5,it has been really great to attend Sunday Mass i feel home away from home
9/15/2024 13:47:59,GO,5,0,"4,5,6,7 St Vincent de Paul",5,9,9,9,2,1,1,"1,2,3,4,5",9,9,9,1,4,3,1,1,2,8,7,2,1,1,4,1,4,0,5,
9/15/2024 13:47:47,gp,1,3,8,5,0,0,9,2,2,2,7,9,8,8,1,4,1,6,1,2,9,7,1,5,7,4,2,3,avonhead,2,
9/15/2024 13:46:51,YA,1,1,3,3,0,0,5,1,2,1,7,0,0,8,1,6,4,2,1,2,9,3,2,6,9,2,6,1,Shirley,5,
9/15/2024 13:46:49,gp,1,3,8,5,6,4,3,2,2,2,"1,2,3,4,5",5,5,6,1,1,4,6,2,2,5,7,2,5,7,3,3,6,avonhead,2,
9/15/2024 13:46:25,GO,2,5,5,2,0,0,0,2,1,2,7,0,0,0,1,6,4,6,1,2,0,4,2,6,9,1,6,7,,5,
9/15/2024 13:46:11,KL,2,0,8,2,5,5,9,1,1,1,"1,2,3,4,6",9,9,9,1,6,2,4,1,1,9,3,2,2,9,"3,4",2,1,templeton,5,0
9/15/2024 13:45:35,gp,5,0,"4,5,catholic womens league",5,9,9,9,2,2,2,"1,2,3,4,5",8,8,8,1,5,3,6,1,2,8,7,2,1,1,2,0,4,prebbleton,2,
9/15/2024 13:45:17,YA,2,0,8,3,0,0,6,1,2,2,"1,2,3,4,5",8,8,9,1,6,1,4,1,2,9,4,2,7 Family/ school age,9,4,1,1,Riccarton,5,
9/15/2024 13:45:07,GO,1,5,8,4,1,1,1,2,2,2,7,9,9,9,2,5,3,"1,4",2,2,9,3,1,2,9,4,6,1,Canterbury,5,
9/15/2024 13:44:40,KL,1,2,7 catholic young dults,1,2,7,5,1,2,2,"1,2,3,4",8,7,8,1,4,4,"3,4,5",1,1,7,3,1,2,10 Irish,4,1,"1,2",somerfield,5,wonderful parish i have always struggled to connect with fellow church goers
9/15/2024 13:43:59,GO,2,0,0,1,2,2,2,2,2,2,5,5,5,5,1,1,4,6,2,2,5,4,1,6,9,4,2,1,Hornbt,5,
9/15/2024 13:43:42,YA,1,4,5,4,9,9,9,1,2,2,"1,2,3,4,5",9,9,9,1,3,1,"1,2,4",1,2,9,4,2,6,9,4,2,1,Riccarton,5,
9/15/2024 13:42:50,gp,2,0,"2,5,6",0,8,9,7,2,2,2,"1,2,3,4",8,9,8,1,5,3,6,1,1,8,7,2,1,1,4,0,4,hornby,2,
9/15/2024 13:42:44,GO,2,0,8,2,1,1,1,2,2,2,"1,2,3,4,5",3,5,5,1,1,4,6,2,2,3,3,2,4,9,4,5,1,Hornby,5,
9/15/2024 13:42:33,KL,2,0,8,4,8,8,8,1,1,1,"1,2,3,4,5",7,9,9,1,5,1,"1,4,5",1,1,8,3,2,2,9,4,2,1,avonhed,5,0
9/15/2024 13:42:01,YA,6,4,8,1,9,0,0,2,0,0,"1,2,3,4,5",9,9,9,1,1,4,4,1,1,9,3,2,3,1,3,2,3,Nelson,5,I have deliberately delayed my return home to attend a mass at St Teresa's. I love the teaching and vibrancy here.
9/15/2024 13:41:35,gp,3,0,5,2,9,9,9,2,2,2,7,9,9,9,1,5,1,6,2,2,9,7,2,5,1,2,1,4,wigram,2,
9/15/2024 13:41:25,GO,1,1,2,2,3,0,0,1,1,1,1,5,0,0,5,4,0,0,1,0,1,6,1,3,9,2,0,1,Papamio,3,
9/15/2024 13:41:01,KL,2,0,8,1,2,1,1,2,2,2,"1,2,3,4",8,4,7,1,2,1,4,2,1,9,1,2,6,1,2,5,2,rolleston,5,0
9/15/2024 13:40:41,gp,3,0,8,2,9,9,9,2,2,2,7,9,9,9,1,5,1,6,2,2,9,7,1,5,1,2,1,4,wigram,2,
9/15/2024 13:40:16,GO,1,5,0,3,6,6,6,1,2,2,0,9,9,9,1,6,4,4,1,2,9,2,2,6,9,4,6,2,Linwood,5,
9/15/2024 13:39:30,KL,2,0,4,4,6,8,8,1,2,2,"1,2,3,4",8,8,9,1,6,1,4,1,1,8,5,1,6,1,3,5,1,rolleston,5,great parish
9/15/2024 13:39:30,gp,3,0,greeting if nobody is available,2,4,0,0,2,2,2,"1,3,4,5",4,4,4,1,4,1,6,1,2,4,7,2,1,8,4,2,retired,hornby,2,
9/15/2024 13:39:00,GO,2,0,"5,6",6,5,7,5,2,2,2,"1,2,3,4,5",7,7,6,1,5,2,6,2,2,7,4,1,4,1,4,5,1,Riccarton,5,
9/15/2024 13:38:16,YA,1,4,8,4,5,1,1,1,2,2,"1,4",7,7,8,1,2,3,5 Tiktok,2,2,9,3,1,2,9,4,3,1,Spraydon,5,
9/15/2024 13:38:01,KL,1,4,8,1,7,2,1,2,2,2,"1,2,3,4",7,8,9,1,5,1,6,2,1,7,1,2,2,1,2,1,2,upper riccarton,5,0
9/15/2024 13:38:00,gp,2,0,"1,2,rosary group",4,9,9,9,2,2,2,"1,2,3,4,5,6",9,9,9,1,"4,5",4,4,1,2,9,8,2,3,1,4,0,4,sockburn,2,
9/15/2024 13:37:13,GO,2,0,5,6,7,7,5,2,2,2,"1,2,3,4,5",8,8,7,1,3,1,4,2,2,8,4,2,4,1,4,5,2,Riccarton,5,"Would it also be helpful to know what schools the parishoners are sending their children to? And if not the catholic school, why not?"
9/15/2024 13:36:42,gp,5,0,8,3,9,9,7,2,2,2,"1,2,3,4,5",8,8,8,1,6,1,6,2,1,8,7,2,5,1,2,6,4,wigram,2,
9/15/2024 13:36:17,KL,2,0,8,4,4,4,4,1,2,2,"1,2,3,4",7,7,7,1,3,4,4,1,2,9,3,1,6,9,4,0,1,linwood,5,0
9/15/2024 13:36:15,YA,2,0,"2,3,4,5,6",5,9,9,9,2,1,2,"1,2,3,4,5",9,9,9,1,1,1,1,2,1,7,2,1,4,1,4,4,1,Hornby,5,
9/15/2024 13:35:04,gp,1,3,"1,5,daily mass as much as possible",0,9,9,9,2,1,2,"1,2,3,4,5",9,9,9,1,5,1,"1,2,4",1,2,9,6,2,5,1,4,2,3,avonhead,2,"-a friendly parish with strong devotions - we are so well served by the community of st J - all have mastered the art of communicating the gospel so so well! - I could probably do more, I will!"
9/15/2024 13:34:52,KL,2,0,1,2,9,9,9,1,2,2,"1,2,3,4",9,9,9,12,2,4,5 catholic faith fb page,2,2,9,2,2,4,3,4,2,2,phillipstown,5,0
9/15/2024 13:34:36,GO,1,5,8,1,4,3,3,2,2,2,"1,3,4",6,7,5,4,2,4,6,2,2,6,1,2,6,9,1,6,2,Riccarton,5,
9/15/2024 13:34:15,YA,1,4,4,3,9,0,0,1,2,2,1,9,9,9,1,4,1,0,2,1,9,4,2,6,9,3,3,1,Ilam,5,
9/15/2024 13:33:09,GO,1,5,8,3,5,0,0,2,2,2,"1,2,3,4,5",7,0,0,1,3,4,6,2,2,6,4,2,6,9,2,6,0,Riccarton,5,
9/15/2024 13:32:52,KL,1,5,8,2,7,7,7,2,1,1,"1,2,3",7,7,8,1,4,4,"1,2,4",1,1,9,4,1,4,10 African,4,4,1,halswell,5,0
9/15/2024 13:32:16,YA,1,4,8,1,5,3,7,2,2,2,"1,2,3,4,5",8,8,9,1,5,4,4,2,1,9,4,1,6,9,3,2,1,Ilam,5,
9/15/2024 13:31:57,GO,2,0,0,0,0,0,5,2,0,0,1,8,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,
9/15/2024 13:31:26,KL,2,5,8,1,7,0,0,1,1,2,7,9,0,0,2,0,4,0,0,2,0,4,0,5,9,2,2,1,linwood,5,0
9/15/2024 13:31:25,gp,3,0,8,5,5,5,5,2,1,1,"1,2,3,4,5,6",9,9,9,1,5,3,6,2,1,9,6,1,5,sri lankan sinhalese,4,1,1,hei hei,2,
9/15/2024 13:30:40,GO,1,5,8,2,0,9,0,1,2,2,"1,2,3,4,",9,0,0,1,5,1,6,2,1,9,5,2,2,1,1,1,6,Riccarton,5,
9/15/2024 13:29:39,KL,2,5,8,4,7,3,5,1,1,2,"1,3,4",,5,5,2,1,4,6,2,1,5,1,2,6,9,1,6,2,chch,5,0
9/15/2024 13:29:30,YA,1,4,4,1,5,5,5,1,1,2,1,6,5,8,1,2,4,4,1,1,7,1,2,6,9,1,6,2,Ilam,5,
9/15/2024 13:28:57,gp,3,0,8,5,9,9,9,2,1,2,"1,2,3,4,5,6",9,9,9,1,6,3,"1,4,magnificant prayers",1,1,9,6,2,5,sir lankan,3,1,4,hei hei,2,"I am so priviledged to belong to the holy family church and I praise and thank God for this wonderful opportunity, the brothers of St John are excellent and the best may God bless them and all our parishoners"
9/15/2024 13:28:41,GO,1,5,8,2,9,6,9,1,1,1,"1,3",9,9,9,1,2,4,"1,4",1,1,9,2,2,6,9,4,1,3,Ilam,5,
9/15/2024 13:27:08,KL,1,1,5,3,7,2,0,1,1,1,"1,3,5",9,3,8,1,0,4,0,1,1,9,4,2,4,9,2,9,1,0,5,0
9/15/2024 13:25:24,gp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
9/15/2024 13:25:14,KL,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,4,2,0,8,0,1,,0,5
9/15/2024 13:23:51,gP,2,6,5,4,8,4,2,2,1,1,"1,2,3,4,5,6",8,8,7,1,5,4,4,2,2,8,5,1,5,1,4,2,3,west melton,2,i am socially shy and don't like big social crowds meeting
9/15/2024 13:22:55,KL,1,5,1,2,1,0,0,1,1,1,1,1,0,0,5,2,1,1,1,1,0,5,1,5,9,2,3,1,christchurch,5,0
9/15/2024 13:21:05,GP,1,5,8,2,1,1,1,2,2,2,1M2M3M4M5,9,9,9,1,5,4,4,2,1,9,4,1,2,9,1,6,0,HEI HEI,2,
9/15/2024 13:20:25,6,8,2,5,6,0,2,0,2,2,2,"1,3,4",5,5,5,1,3,4,"2,4",2,2,5,3,1,2,8,4,3,1,city center,4,0
9/15/2024 13:19:54,GP,2,0,8,5,0,0,0,2,2,2,"1,2,4,5",7,8,7,1,2,1,6,2,2,8,6,1,7,1,2,1,4,RUSSLEY,2,
9/15/2024 13:18:38,GP,5,0,8,3,0,0,0,0,0,0,"1,2,3,4,5,6,",9,9,9,1,6,4,6,1,0,9,8,2,RETIREMENT VILLAGE,DUTCH,0,1,4,HORNBY,2,
9/15/2024 13:17:07,KL,1,3,8,3,9,8,0,2,2,2,"1,2,3,4,5",8,8,8,1,2,3,6,2,1,8,8,8,2,1,2,1,4,burnside,5,0
9/15/2024 13:16:47,gp,2,0,"5,EHMC",3,4,4,5,2,2,2,"1,2,3,4,5",8,8,8,1,0,1,4,1,2,9,4,2,8,9,4,2,1,BROOMFIELD,2,
9/15/2024 13:15:00,gp,2,0,"2,3,4,5","4,5",7,8,7,1,2,2,"1,2,3,4,5",9,8,9,1,3,3,"1,3,4",1,1,9,3,2,4,9,4,3,1,hei hei,2,
9/15/2024 13:13:03,gp,2,0,4,3,9,8,8,2,2,2,"1,2,3,4,5",9,9,9,2,2,2,1,1,1,8,4,2,5,9,4,2,1,hornby,2,
9/15/2024 13:11:22,gp,1,5,8,3,2,0,0,2,2,2,"1,2,3,4,5",9,9,9,1,"2,5",4,4,1,2,7,4,1,4,8,4,2,1,sockburn,2,
9/15/2024 13:08:52,gp,2,0,8,1,1,1,1,2,2,2,"1,2,3,4,5",8,7,7,1,2,4,6,2,2,7,5,1,couple + 1 Adult child + granchild,1,3,0,1,,2,
9/15/2024 13:06:39,gp,1,5,8,3,8,1,7,2,2,2,"1,2,3,4,5",8,8,8,1,5,4,6,2,1,7,3,2,4,8,4,2,1,sockburn,2,
9/15/2024 13:04:06,Gp,6,0,8,1,0,6,0,2,2,2,"1,2,3,4,5",8,8,8,5,1,4,1,2,2,8,4,2,6,9,4,3,1,bromley,2,
9/15/2024 13:01:47,GP,5,6,"1,2,3,5,6",3,9,9,9,1,1,1,"1,2,3,4,5,6",9,9,9,1,6,2,5 Facebook ,1,1,9,7,2,3,1,2,1,3,islington,2,we need more parking space for sat evening mass attendies
9/15/2024 12:40:34,KL,5,0,8,3,9,9,9,2,2,2,"1,4",9,9,9,1,5,1,6,2,2,9,8,2,1,1,4,3,4,fendalton,5,0
9/15/2024 12:38:50,KL,1,5,8,1,0,0,0,2,2,2,"1,2,3,4,5",0,0,0,1,2,4,6,0,,0,0,0,0,0,0,0,0,0,0,0
9/15/2024 12:37:43,KL,5,4,8,3,7,7,7,2,1,2,"1,2,3,4",9,9,9,1,5,1,5,1,2,9,5,2,1,9,4,6,3,riccarton,5,0
9/15/2024 12:36:10,KL,3,6,8,4,0,9,0,2,2,2,"1,2,3,4",7,7,5,2,2,2,6,2,1,7,5,2,4,10,4,5,2,riccarton,5,0
9/15/2024 12:33:42,KL,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/15/2024 12:32:45,KL,5,0,4,3,8,8,8,2,1,2,"1,2,3,4,5,6",3,3,3,1,4,4,4,1,2,3,8,1,5,1,4,2,4,riccarton,5,0
